batch_size,epochs_trained,f1_cuisine,f1_dietaryRestriction,f1_duration,f1_easyKeyWord,f1_filterType,f1_ingredient,f1_mealType,f1_recipe,final_training_loss,intent_accuracy,intent_macro_f1,intent_weighted_f1,learning_rate,max_length,merged_macro_f1,merged_weighted_f1,num_epochs,slot_accuracy,slot_macro_f1,slot_weighted_f1,training_time_seconds
16,5,0.9109947643979057,0.8551401869158879,0.8174386920980926,0.6275510204081632,0.6995073891625616,0.9132706374085684,0.6548672566371682,0.9440993788819876,0.13992381210425006,0.9412269412269412,0.9221970406394179,0.9411373085772593,2e-05,32,0.8028586657387919,0.8437939792769406,5,0.9912188974688975,0.6952136857732149,0.9907521229985868,60.42888951301575
16,5,0.9567430025445293,0.91415313225058,0.878345498783455,0.7955801104972375,0.7543859649122807,0.9087301587301587,0.8555858310626703,0.9428044280442804,0.1251655399298935,0.9330759330759331,0.911851845721411,0.9325305988711381,5e-05,32,0.875791015853149,0.8962485348847554,5,0.9937929000429,0.8388301099901434,0.9937330138821695,60.57314133644104
32,5,0.9109947643979057,0.7550607287449392,0.7899159663865546,0.4871060171919771,0.2773722627737226,0.9026369168356998,0.2821576763485477,0.9388489208633094,0.20764533935913018,0.9356499356499357,0.9098847750097873,0.9343178156342954,2e-05,32,0.668011656692832,0.7616460108867424,5,0.9885644573144573,0.5899097933444141,0.9871679683020326,43.83358407020569
32,5,0.9435897435897436,0.9105322763306908,0.8120713305898491,0.6820276497695853,0.6666666666666666,0.9309989701338826,0.7239263803680982,0.9559748427672956,0.11917931284932863,0.9356499356499357,0.9130440136126937,0.9348564497667204,5e-05,32,0.8282234825269765,0.868550342010418,5,0.9927338052338053,0.7889990515682027,0.992459219343743,43.75110340118408
16,10,0.9612403100775194,0.9297423887587822,0.8657105606258149,0.8211586901763224,0.7312775330396476,0.9329268292682927,0.8494623655913979,0.9633601429848079,0.055356123349837846,0.9279279279279279,0.901925178071612,0.9267640056592653,2e-05,32,0.8818598525653232,0.9066079158271,10,0.9942755255255256,0.8457591244623356,0.9941907985695873,110.65193629264832
16,10,0.9685863874345549,0.9073634204275535,0.8528610354223434,0.765,0.8235294117647058,0.9092702169625246,0.8555858310626703,0.9108341323106424,0.07563984287596906,0.9292149292149292,0.906834465445224,0.9292554389230397,5e-05,32,0.8741288044231244,0.8859419171540186,10,0.9933773058773059,0.8612793124572202,0.9932775887715388,110.6503791809082
32,10,0.9509043927648578,0.9181084198385236,0.8348993288590604,0.674364896073903,0.6903553299492385,0.9431230610134437,0.6979472140762464,0.9489704565801254,0.058823215908237865,0.9433719433719434,0.9270917787733689,0.9434780306938352,2e-05,32,0.8323341373944249,0.873219398549205,10,0.9931359931359931,0.7787338353505803,0.9929112838243926,77.45890474319458
32,10,0.9639175257731959,0.9351851851851852,0.8723958333333334,0.806930693069307,0.8035714285714286,0.9451219512195121,0.8759894459102903,0.9624197983501375,0.03793640818912536,0.939081939081939,0.9207718214276391,0.9382969756478287,5e-05,32,0.8956914826765487,0.9149972889200606,10,0.994704525954526,0.8652958774205266,0.9946424133104838,77.56739163398743
